COD,GENERO,PESO,ALTURA
3150,M,77.79,1.71
3095,M,78.12,1.63
3784,M,89.91,1.81
3263,F,63.96,1.61
3403,F,72.51,1.54
6433,M,75.1,1.71
4073,F,69.04,1.7
4532,F,69.57,1.66
258,F,60.56,1.63
5491,M,80.92,1.57
2801,F,71.0,1.7
7199,F,66.79,1.78
3856,F,67.05,1.76
9375,M,67.04,1.73
4273,M,69.59,1.87
5380,M,87.59,2.05
4810,M,92.4,1.71
9265,M,81.2,1.82
9322,F,65.82,1.71
914,M,71.18,1.84
643,M,77.71,1.91
4173,F,67.83,1.85
5427,M,69.01,1.77
575,F,60.64,1.65
810,M,75.88,1.72
2084,M,90.32,1.88
9982,M,103.65,1.82
2026,M,72.78,1.96
3349,F,61.15,1.92
8263,M,78.9,1.86
916,M,63.85,1.7
4371,F,83.6,1.78
7392,M,60.42,1.91
5829,M,85.87,1.98
549,F,68.13,1.56
9790,M,81.23,1.81
1990,M,66.41,1.69
7411,F,65.12,1.77
3028,F,53.74,1.8
7989,F,59.03,1.72
4991,M,64.08,2.04
3993,M,69.48,1.75
6197,F,67.35,1.79
363,F,54.76,1.66
7166,M,63.65,1.71
1071,M,70.54,1.76
4534,F,69.46,1.72
7785,F,56.95,1.67
6323,F,68.77,1.83
332,F,58.73,1.77
3024,M,73.34,1.65
3243,F,64.23,1.65
6716,F,58.92,1.53
8293,F,54.82,1.71
6538,M,73.91,1.69
6685,M,88.39,1.71
223,F,69.67,1.7
7484,F,56.82,1.75
2827,F,78.64,1.67
2017,F,60.73,1.77
6386,F,65.68,1.72
212,F,58.49,1.44
4635,F,47.8,1.86
1455,F,77.28,1.6
9082,F,84.49,1.67
7094,M,64.75,1.93
9801,F,63.76,1.77
3219,F,60.64,1.71
2168,F,61.61,1.48
282,F,75.8,1.87
7127,F,68.79,1.68
1665,F,70.52,1.7
3320,F,60.07,1.65
5163,F,70.27,1.91
2512,F,56.65,1.87
4621,M,67.63,1.61
1439,M,54.49,1.69
2955,M,88.67,1.87
8434,M,63.28,1.67
8488,M,84.61,1.71
6516,M,68.43,1.81
7099,M,73.51,1.67
6548,M,79.1,1.59
1983,M,71.0,1.72
4442,F,75.07,1.58
1231,M,58.46,1.8
4628,F,67.22,1.56
7645,F,64.15,1.73
6700,F,54.14,1.72
2344,F,68.57,1.86
7313,F,79.4,1.86
3441,F,59.81,1.75
9945,M,75.76,1.75
8041,M,72.4,1.9
6392,F,78.06,1.87
6706,F,62.73,1.91
8326,M,86.86,1.74
6563,F,54.22,1.77
8108,M,77.12,1.73
8903,F,50.85,1.76
1324,F,75.44,1.56
7974,M,76.44,1.58
3082,M,60.64,1.68
466,F,68.83,1.67
8443,F,63.32,1.59
2008,M,82.7,1.64
5115,F,65.15,1.47
9531,F,59.45,1.73
4554,M,74.08,1.81
4477,M,80.2,1.9
9293,F,63.95,1.78
9435,M,77.01,1.79
84,M,78.78,1.85
6162,F,76.03,1.76
3001,F,54.88,1.8
2223,M,70.08,1.96
152,M,64.49,1.91
7242,M,72.18,1.86
2159,F,74.86,1.58
2591,M,54.68,1.8
5985,M,83.27,1.7
9526,F,56.38,1.78
6832,M,88.48,1.88
4405,F,49.86,1.58
573,M,75.72,1.68
2139,M,75.21,1.73
7058,M,78.42,1.67
6614,F,61.75,1.67
266,M,77.32,1.81
5351,M,88.53,1.94
9464,F,70.85,1.87
6295,M,68.06,1.66
2963,M,73.96,1.67
3988,F,62.08,1.68
5883,F,62.18,1.48
2435,F,54.87,1.56
5483,M,71.24,1.62
9433,M,79.93,1.82
8664,F,56.81,1.75
9132,F,56.18,1.63
5456,F,59.78,1.64
8294,F,55.14,1.52
9511,M,85.33,1.89
9466,F,51.97,1.74
2859,M,87.89,1.84
33,M,71.08,1.61
3137,F,62.37,1.53
109,M,66.39,1.75
9378,M,65.23,1.73
5347,M,76.39,1.82
9500,M,75.5,1.74
572,F,72.86,1.63
2254,M,82.48,1.87
8943,F,56.71,1.78
8637,M,88.98,1.9
4720,F,66.16,1.65
1017,F,74.8,1.8
8090,M,93.06,1.69
8578,F,69.04,1.57
6062,F,67.02,1.66
8067,F,83.51,1.67
5511,F,78.64,1.61
7758,M,84.46,1.85
8734,M,69.78,1.74
6382,M,95.0,1.74
888,M,70.53,1.69
8468,M,80.48,1.84
5686,M,90.85,1.83
4802,M,73.24,1.68
2043,F,60.26,1.77
2323,M,82.61,1.67
83,M,72.47,1.65
7254,F,47.82,1.8
858,M,77.68,1.67
8982,F,67.44,1.8
6886,F,75.88,1.75
7580,M,85.47,1.66
241,F,66.23,1.85
8723,F,62.28,1.67
1983,M,86.82,1.74
5002,F,58.48,1.62
8867,M,76.27,1.84
8161,F,70.82,1.66
6097,F,74.46,1.59
7753,F,64.33,1.68
1130,M,73.78,1.85
189,F,69.44,1.54
2636,M,74.07,1.61
8505,M,71.81,1.74
1643,M,86.02,1.8
1427,M,90.83,1.88
787,F,72.22,1.77
2473,F,64.26,1.66
3898,M,96.53,1.76
4411,F,57.54,1.6
8031,F,61.46,1.74
8052,M,77.44,1.85
6760,M,74.02,1.82
3889,F,52.61,1.57
1121,M,72.7,1.68
7250,F,81.23,1.65
6668,F,77.81,1.63
511,F,47.47,1.78
531,F,64.16,1.73
6689,F,54.75,1.46
4543,F,56.48,1.69
6959,M,72.77,1.72
7766,M,74.6,1.91
6021,F,63.94,1.79
5321,F,63.87,1.85
286,M,66.72,1.86
3768,M,66.88,1.89
4055,F,68.35,1.7
1512,F,53.79,1.71
1473,M,75.26,1.74
8165,F,68.71,1.59
3979,F,72.67,1.68
3294,F,59.49,1.64
9930,F,67.5,1.67
7154,F,64.53,1.65
7397,F,59.12,1.66
4816,M,86.29,1.8
4919,F,65.18,1.64
2472,M,87.21,1.84
6349,M,78.96,1.84
4858,F,66.98,1.89
5201,M,76.23,1.75
9994,M,78.19,1.89
9975,M,85.63,1.75
1690,M,76.21,1.7
2838,M,74.28,1.86
5391,M,88.14,1.82
4325,F,55.16,1.73
7766,M,74.86,1.88
3284,F,72.47,1.7
4114,F,66.05,1.61
2602,F,76.69,1.68
674,M,61.29,1.8
3144,M,65.3,1.81
2625,F,70.16,1.77
8137,M,69.05,2.06
1543,M,82.19,1.91
9182,F,64.13,1.67
1174,F,65.45,1.59
4048,M,84.36,1.85
5390,F,64.06,1.47
1198,M,92.96,2.0
2672,F,66.78,1.96
3979,M,72.78,1.85
8562,F,54.46,1.75
8868,F,60.66,1.61
1751,M,74.75,1.81
8883,F,83.03,1.67
8613,F,69.24,1.73
9141,F,67.05,1.78
9459,F,70.26,1.81
6873,M,95.42,1.92
5578,F,69.06,1.84
5310,M,83.99,1.82
3444,F,53.14,1.81
6228,F,71.25,1.74
7482,M,81.75,1.85
8917,F,72.79,1.64
1542,F,65.77,1.67
5104,M,78.03,1.75
8708,M,82.81,1.89
4176,M,72.29,1.84
1499,M,72.27,1.71
2619,M,84.48,1.77
8239,F,56.55,1.62
2421,M,70.77,1.66
6892,M,52.4,1.56
9995,M,88.19,1.84
9539,F,65.67,1.76
9302,M,87.84,2.01
7058,F,60.19,1.74
6021,F,68.63,1.65
561,F,54.13,1.71
7265,F,67.59,1.66
495,M,94.14,1.98
4990,M,74.71,1.94
3967,F,58.84,1.87
7706,M,85.74,1.85
4849,M,66.54,1.81
8436,M,88.23,1.82
7878,M,66.19,1.64
2291,M,80.38,1.83
4697,M,77.7,1.88
5956,F,58.1,1.62
6739,M,60.87,2.0
9914,M,96.28,2.02
7757,M,69.8,1.83
7999,F,58.26,1.66
8099,M,72.8,1.61
3733,F,80.03,1.61
592,M,74.27,1.94
8187,F,72.67,1.64
5606,M,83.29,1.73
6647,M,71.49,1.7
8941,F,60.55,1.55
4207,M,71.34,1.74
2184,F,71.83,1.7
2048,M,98.43,1.78
8610,M,81.83,1.8
1625,F,56.15,1.61
2504,F,69.43,1.78
2212,F,51.43,1.74
4617,M,86.13,1.61
1854,F,53.79,1.74
6581,F,65.09,1.65
7326,M,65.33,1.67
3775,M,88.59,1.9
9079,F,61.5,1.63
2409,M,81.68,1.71
8220,M,66.11,1.86
2014,M,64.22,1.79
2390,M,83.47,1.91
2506,M,78.31,1.58
5493,M,72.25,1.65
6191,F,75.75,1.77
8460,M,80.9,1.72
8483,M,75.56,2.03
2071,M,74.07,1.88
9023,M,77.18,1.74
3600,M,71.0,1.67
741,M,87.77,1.7
1111,M,69.7,1.9
5819,M,70.97,1.63
6972,M,69.87,1.76
6211,F,70.17,1.65
3410,F,69.97,1.68
4517,M,88.47,1.75
8352,M,98.73,1.87
9076,M,56.58,1.72
472,F,72.02,1.78
4009,F,66.51,1.82
6155,F,58.82,1.65
1220,F,65.06,1.66
3409,F,70.46,1.74
2095,F,54.43,1.54
8883,M,75.27,1.94
7415,F,60.44,1.72
7057,M,70.42,1.68
72,F,66.72,1.71
2490,F,76.88,1.62
4000,F,65.57,1.83
8749,M,74.94,1.81
3100,M,109.26,1.9
9421,M,66.73,1.79
2775,F,71.69,1.74
2429,M,66.71,1.69
243,M,77.52,1.67
3959,M,52.9,1.81
7125,F,64.95,1.82
1139,M,73.52,1.83
3312,M,73.88,1.8
5506,M,67.97,1.76
3114,M,58.72,1.87
5275,F,62.85,1.76
1963,F,54.47,1.81
3113,F,59.47,1.65
7849,F,73.86,1.54
4451,F,54.44,1.61
7395,F,59.29,1.68
7238,F,57.51,1.67
8591,M,69.2,1.87
4421,F,62.3,1.81
3292,M,63.25,1.8
3616,F,42.82,1.76
2442,F,57.11,1.62
7484,F,58.53,1.47
7483,M,72.91,1.7
7513,M,84.72,1.67
1689,M,77.6,1.67
4666,M,61.06,1.85
5795,M,74.33,1.75
4217,M,53.74,1.84
6831,M,65.02,1.85
7136,F,59.73,1.67
1018,F,64.08,1.52
8819,F,59.43,1.66
6251,M,82.2,1.86
3111,M,85.22,1.77
8253,M,64.64,1.81
1655,F,65.99,1.71
6120,F,70.71,1.56
9305,M,82.86,1.64
4591,F,67.04,1.75
3403,F,78.99,1.58
676,F,59.95,1.68
9260,M,75.83,1.64
248,F,67.54,1.64
3502,F,54.11,1.68
5817,F,69.94,1.52
6591,M,72.33,1.99
4106,F,58.35,1.76
2032,M,72.95,1.8
1410,F,64.53,1.62
9840,M,64.76,1.83
9886,F,51.89,1.62
1363,F,70.41,1.85
1953,M,98.39,1.92
5211,F,61.55,1.54
5473,M,58.37,1.75
4709,F,64.11,1.55
4208,M,73.89,1.92
6521,M,70.73,1.84
1542,M,102.4,1.85
5282,M,83.64,1.72
3999,M,85.9,1.77
6019,M,77.69,1.81
4202,M,63.09,2.05
1638,F,47.03,1.67
8759,M,62.58,1.69
8611,F,48.32,1.66
2078,M,67.42,1.8
965,F,58.95,1.68
8026,M,90.76,1.73
5621,F,68.8,1.58
8644,F,68.86,1.66
39,F,71.66,1.64
8183,F,73.75,1.69
9014,F,61.26,1.79
3809,F,60.35,1.61
1099,M,73.63,1.71
1588,M,77.15,1.97
3895,F,55.25,1.71
1305,F,54.96,1.8
4795,M,74.09,1.88
4055,M,68.1,1.78
782,M,89.31,1.8
7423,M,74.74,1.69
5612,M,90.74,1.98
6706,M,72.38,1.95
606,M,56.35,1.84
4886,M,53.37,1.7
4926,F,55.88,1.5
8983,F,62.78,1.45
2617,F,58.97,1.86
1522,M,77.03,1.7
427,M,87.51,1.67
198,F,66.16,1.56
7244,M,66.86,1.92
9586,F,80.51,1.52
2274,M,68.71,1.77
8184,F,72.11,1.73
6063,F,56.06,1.87
2984,M,67.21,1.77
3235,M,53.24,1.72
8898,F,48.07,1.44
7823,F,69.11,1.64
5173,F,69.51,1.61
426,M,86.55,1.8
8467,F,69.55,1.48
943,M,68.75,1.93
3694,M,77.33,1.57
3602,F,70.08,1.8
4935,M,82.24,1.72
1141,M,78.02,1.75
4345,F,59.35,1.8
6855,F,61.67,1.89
2785,M,77.61,1.92
5519,F,66.03,1.75
1404,M,74.24,1.67
6050,F,66.1,1.73
4050,F,67.94,1.6
8684,F,66.31,1.62
9094,M,73.97,1.72
2598,M,70.48,1.86
246,F,60.89,1.63
4387,F,67.86,1.43
7250,F,61.3,1.67
7362,M,66.57,1.6
976,F,56.5,1.77
4450,F,53.02,1.9
2709,F,49.43,1.89
9018,F,67.69,1.67
644,F,78.12,1.64
3482,M,79.5,1.85
5098,M,77.91,1.87
3292,F,69.78,1.77
1243,M,84.24,1.74
1567,F,62.93,1.6
7490,M,77.75,1.74
4509,F,68.87,1.8
1272,M,89.5,1.62
9303,M,66.63,1.93
3,M,87.44,1.85
1033,F,72.61,1.68
6930,F,61.23,1.71
3368,M,69.01,1.73
1729,F,51.28,1.81
3067,M,72.36,1.66
2534,M,78.21,1.75
6977,M,59.9,1.93
3277,F,66.98,1.67
6965,M,78.34,1.76
6067,M,60.23,1.84
9384,F,57.83,1.71
8479,F,71.02,1.81
8097,F,60.47,1.7
4998,F,70.81,1.79
5874,F,51.52,1.47
140,M,88.52,1.75
1333,M,64.29,1.77
2236,M,80.43,1.68
9718,F,72.84,1.72
6473,F,66.45,1.73
5385,M,76.45,1.71
1775,F,67.31,1.58
3426,F,73.67,1.85
4996,M,90.55,1.97
7518,F,80.21,1.55
3530,F,59.08,1.54
6579,F,77.46,1.67
5527,F,74.3,1.73
1818,F,74.45,1.59
3034,F,67.19,1.62
6379,M,88.12,1.8
5351,F,67.65,1.63
8380,F,58.99,1.63
3062,M,74.85,1.79
5800,F,97.27,1.6
4760,M,83.7,1.81
8986,M,77.14,1.87
975,F,64.0,1.77
8986,F,55.7,1.72
7393,M,81.48,1.72
1167,M,88.0,1.89
9055,M,91.73,1.68
3542,F,50.11,1.9
357,F,64.94,1.81
9942,M,70.29,1.93
617,M,67.71,1.58
9127,F,73.25,1.59
2554,F,60.06,1.6
8870,F,58.78,1.59
3214,M,73.51,1.92
5387,F,71.36,1.73
7206,F,55.92,1.61
4006,M,67.07,1.76
4997,F,77.8,1.79
6554,M,67.16,2.03
6742,M,84.73,1.66
439,F,56.64,1.73
4585,F,64.04,1.76
964,M,62.46,1.6
7860,F,60.44,1.69
605,M,68.95,1.78
7701,M,70.36,1.76
7312,M,68.02,1.63
5080,F,54.0,1.72
9638,M,63.81,1.66
7517,F,74.0,1.64
2341,M,74.58,1.76
8513,M,77.84,1.69
7744,F,63.51,1.66
9746,F,65.14,1.74
2653,F,68.14,1.73
2046,M,87.12,1.86
9740,F,60.82,1.67
214,M,71.39,1.8
1515,F,60.62,1.71
2502,M,83.13,1.78
9428,F,60.54,1.79
1325,M,60.15,1.91
3334,M,84.31,1.56
1675,F,61.9,1.71
314,M,78.14,1.76
3820,F,73.51,1.77
527,M,61.23,1.71
3760,M,83.53,1.82
8342,M,91.6,1.9
4275,F,65.16,1.64
9308,F,50.81,1.81
2868,F,76.04,1.65
258,M,75.17,1.78
8433,M,51.44,1.68
789,M,100.42,1.85
9266,M,66.71,1.61
6793,F,58.67,1.5
716,M,90.93,1.6
3976,F,72.31,1.94
6517,F,60.21,1.57
6845,M,78.7,1.83
5364,F,59.35,1.74
7051,M,82.51,1.78
3489,F,46.48,1.67
1473,F,57.48,1.7
5296,F,61.37,1.59
331,F,61.37,1.69
54,M,84.33,1.83
6068,F,59.97,1.88
2953,M,78.14,1.81
3108,F,62.41,1.84
8751,F,68.48,1.49
5648,M,60.27,1.77
7092,F,50.41,1.84
3182,M,63.84,1.77
4013,M,75.8,1.86
1094,F,63.16,1.57
7867,F,60.85,1.48
9301,M,62.66,1.8
6429,F,79.38,1.72
3486,M,68.78,1.72
3710,F,52.0,1.62
8552,M,72.21,1.82
4823,M,76.91,1.85
2399,M,81.35,1.87
7886,M,77.14,1.76
3658,M,80.6,1.89
4292,M,62.43,1.56
2549,F,60.87,1.44
8848,F,82.2,1.74
2408,F,67.97,1.68
6862,F,80.59,1.77
1901,F,53.28,1.75
880,M,63.66,1.65
8893,F,76.39,1.65
4507,M,60.85,1.68
3505,M,54.36,1.65
9003,F,64.67,1.95
221,M,82.3,1.82
6885,M,79.36,1.61
9404,M,56.79,1.87
6211,M,71.95,1.96
12,M,66.49,1.69
1875,M,77.8,1.7
9308,M,74.9,1.77
2512,F,50.76,1.55
9622,M,76.66,1.84
8557,M,73.36,1.77
5248,M,66.28,1.71
1477,M,60.56,1.82
6856,M,68.26,1.79
5863,M,86.62,1.82
5006,F,71.7,1.85
4744,F,68.15,1.71
691,F,78.14,1.6
9227,M,74.69,1.66
9855,M,70.51,1.73
5905,F,49.75,1.56
5852,M,86.51,1.89
1073,M,75.17,1.75
6850,F,58.11,1.62
5413,M,79.14,1.83
5815,F,70.55,1.66
6527,M,60.52,1.74
1139,F,69.43,1.66
7207,F,70.43,1.57
3256,F,69.61,1.83
5658,F,69.35,1.61
5994,F,77.38,1.69
7544,M,78.92,1.59
5346,M,74.3,1.89
7132,F,64.95,1.92
8936,F,66.13,1.45
7090,F,68.68,1.78
3432,F,56.98,1.62
512,F,66.59,1.64
3305,M,83.64,1.79
3580,M,77.24,1.82
7663,F,62.16,1.64
7177,F,71.34,1.55
5732,M,75.83,1.8
182,M,77.35,1.74
4956,F,54.9,1.62
2975,M,79.79,1.92
4381,M,76.57,1.52
1238,M,73.37,1.83
9586,F,47.25,1.76
8649,M,78.82,1.8
8481,F,66.62,1.61
4221,F,66.43,1.81
6662,M,69.27,1.83
5770,F,73.41,1.83
8109,M,70.47,1.67
6273,M,89.74,1.85
421,M,83.23,2.02
8874,M,94.07,1.75
3520,M,76.22,1.75
6983,F,64.62,1.76
9721,F,64.83,1.58
1842,M,57.82,1.86
611,F,51.14,1.71
5615,M,55.67,1.95
5908,F,63.31,1.89
6533,F,67.67,1.73
9185,F,56.72,1.64
3020,F,76.22,1.73
154,F,71.48,1.69
4535,F,68.29,1.73
3188,F,69.21,1.58
677,M,74.74,1.73
372,M,72.56,1.82
9440,M,87.86,1.7
1518,F,78.77,1.74
1549,F,75.53,1.69
8394,M,74.6,2.07
6931,M,60.77,1.97
7666,F,70.06,1.66
7327,F,53.62,1.53
4438,F,76.4,1.68
2009,F,54.17,1.86
3672,M,77.84,1.92
6289,F,64.63,1.58
5274,F,42.21,1.87
7250,M,63.94,1.92
7494,F,51.22,1.62
8359,M,80.19,1.69
9588,M,99.29,1.92
3184,M,54.34,1.91
9795,F,54.98,1.69
6631,F,77.59,1.57
1385,M,72.47,1.89
6475,M,55.28,1.85
9001,M,99.09,1.79
3766,M,75.11,1.85
2096,M,91.05,1.72
8521,F,63.3,1.66
5483,F,71.75,1.82
5798,M,68.22,1.72
2896,F,77.21,1.53
6426,F,64.91,1.76
104,M,86.92,1.83
8819,F,66.41,1.72
262,M,71.68,1.91
1572,M,72.33,1.81
8561,M,75.25,1.61
7097,F,59.6,1.46
6288,F,66.74,1.81
157,M,82.01,1.79
716,M,74.08,1.81
1622,M,74.03,1.77
2478,F,52.46,1.49
2076,M,86.73,1.83
4074,M,89.0,1.55
2019,F,66.06,1.87
6619,F,79.65,1.7
3705,F,66.4,1.64
9300,F,63.27,1.67
2951,F,61.29,1.63
3721,F,68.44,1.66
9228,M,69.63,1.8
7179,F,70.32,1.66
3132,F,56.66,1.66
2227,F,68.96,1.62
9822,F,67.8,1.63
5784,F,65.34,1.54
421,M,60.37,1.73
1855,F,62.67,1.72
3748,M,75.86,1.63
3652,F,64.96,1.62
1462,F,68.02,1.96
8760,F,68.4,1.55
6673,F,75.27,1.82
3737,M,76.49,1.87
934,F,64.72,1.7
544,M,68.35,1.89
8521,F,58.19,1.63
6676,F,58.21,1.8
4460,M,84.86,1.7
3829,F,54.79,1.77
7449,M,70.62,1.7
4180,M,69.93,1.83
4519,M,86.79,1.6
1445,F,59.63,1.69
4578,M,81.35,1.93
9501,F,60.61,1.47
1417,F,60.77,1.67
6171,F,64.3,1.38
7762,F,55.47,1.68
3317,M,87.89,1.71
2152,M,82.76,2.04
6492,F,69.35,1.74
4558,M,91.66,1.6
1099,M,72.66,1.75
5123,M,57.05,1.83
7682,F,60.27,1.59
6311,F,65.47,1.59
9293,F,40.33,1.8
83,F,52.11,1.84
1122,M,81.11,1.92
3741,F,61.39,1.6
1126,M,88.34,1.85
1463,F,69.07,1.6
9582,F,74.18,1.87
9493,F,69.69,1.69
3989,F,60.43,1.56
8983,M,95.37,1.84
6524,F,61.32,1.73
5764,M,84.7,1.74
6092,M,75.8,2.06
4263,M,68.11,1.76
7583,M,75.99,1.9
1018,M,80.38,1.81
8868,M,68.35,1.77
100,F,77.54,1.77
5137,F,70.0,1.89
4498,M,74.62,1.82
9499,M,63.71,1.72
1668,F,76.6,1.72
2359,M,82.43,1.77
2258,F,66.47,1.69
8905,F,70.48,1.55
2468,F,64.19,1.62
9656,F,50.96,1.75
9108,F,63.46,1.79
9128,M,73.7,1.88
3702,F,56.27,1.82
8698,F,75.51,1.55
7471,M,65.36,1.63
4867,M,68.3,1.67
5589,F,62.96,1.76
2842,F,73.53,1.73
3114,M,80.2,1.82
1405,M,90.56,1.62
9125,M,85.0,1.91
8925,M,100.66,1.97
4977,F,65.45,1.8
7901,F,58.78,1.65
901,M,63.3,1.91
6062,F,74.83,1.7
3432,F,67.32,1.69
5492,F,72.16,1.6
2402,F,75.23,1.7
9946,M,77.62,1.77
7851,M,76.71,1.71
7147,M,78.25,1.75
7851,F,55.18,1.75
624,M,75.83,1.77
9694,M,97.79,1.78
9511,F,56.9,1.7
6656,M,73.84,1.71
3902,F,59.12,1.74
8010,M,74.06,1.89
4570,M,80.91,1.72
1871,M,79.21,1.7
868,F,58.72,1.85
1704,M,82.23,1.89
810,F,65.79,1.73
1921,M,68.24,1.66
5220,F,67.81,1.71
6632,F,66.35,1.63
2795,F,68.55,1.92
220,F,69.99,1.97
8364,F,58.13,1.62
3130,F,58.07,1.93
2070,M,66.64,1.71
7471,F,68.32,1.57
2486,F,78.44,1.55
6301,F,63.58,1.76
8703,F,87.23,1.7
6224,M,82.93,1.76
8053,M,79.94,1.72
6075,M,70.34,1.87
2408,F,69.26,1.58
178,M,64.09,1.96
416,F,57.46,1.67
6722,F,59.99,1.82
5662,F,67.86,1.67
965,F,49.06,1.86
7196,M,73.65,1.72
29,M,82.21,1.82
2384,M,100.9,1.86
9626,M,62.05,1.73
818,M,76.76,1.85
6516,F,72.87,1.82
143,M,66.75,1.73
7017,F,41.91,1.59
1297,F,79.19,1.58
2465,M,72.76,1.85
9314,F,92.15,1.6
851,F,64.35,1.72
7014,M,78.64,1.96
9475,F,54.22,1.61
1196,F,70.59,1.86
2148,F,60.73,1.68
73,F,52.47,1.56
4001,F,62.09,1.76
9586,F,69.27,1.56
2491,F,68.44,1.74
7914,F,66.04,1.6
3223,M,86.01,1.54
8379,M,78.21,1.4
10000,M,69.22,1.87
75,F,62.4,1.41
494,M,77.04,1.72
9829,F,73.66,1.6
13,F,66.44,1.65
6747,F,73.09,1.78
7407,F,62.73,1.64
7100,F,70.31,1.71
3901,F,66.73,1.68
4295,F,76.56,1.79
3932,M,90.4,1.64
5971,F,58.41,1.45
6670,F,65.52,1.77
8483,M,68.11,1.83
2375,M,84.23,1.65
337,M,64.63,1.64
5053,F,75.16,1.54
9471,F,77.77,1.64
1992,M,67.22,1.71
1115,F,55.19,1.49
5629,M,78.76,1.81
9678,F,70.62,1.52
8806,F,71.32,1.52
77,M,83.25,1.81
790,F,79.87,1.67
9060,F,66.96,1.77
7068,F,63.21,1.69
1610,M,60.17,1.74
8516,F,56.43,1.59
2705,F,66.71,1.75
9029,F,70.67,1.74
6441,M,60.3,1.8
2961,M,69.56,1.76
1939,F,62.98,1.57
9347,F,72.37,1.59
3403,M,86.1,1.62
7824,F,73.32,1.68
3186,M,57.17,1.62
5274,M,73.21,1.71
8018,F,78.17,1.82
234,M,76.68,1.89
227,F,57.45,1.56
9871,F,57.28,1.66
2735,M,83.17,1.8
9377,F,69.76,1.55
3200,M,69.37,1.93
8083,F,79.9,1.81
5602,F,59.2,1.88
6808,F,69.82,1.93
7167,M,76.15,1.66
1286,M,77.37,1.72
4451,M,67.43,1.69
274,M,80.88,1.83
5186,M,83.36,1.88
7094,M,77.36,1.65
42,F,79.89,1.83
7060,F,62.9,1.76
3957,M,88.99,1.69
5787,M,82.46,1.85
656,F,61.7,1.68
4701,F,59.37,1.63
8376,M,91.34,1.77
3136,F,55.88,1.64
9852,F,73.99,1.7
5153,M,76.15,1.73
8104,F,63.79,1.82
3503,F,43.99,1.51
8834,F,74.03,1.43
3625,M,86.74,1.76
682,M,73.72,1.86
4778,F,49.6,1.63
8895,M,84.67,1.76
2428,F,58.23,1.51
1297,M,71.11,1.8
6058,M,82.46,1.83
11,M,48.94,1.8
5857,F,59.86,1.53
3371,M,67.92,1.94
1733,F,60.05,1.85
5691,M,99.69,1.67
8631,F,64.84,1.64
8760,M,84.11,1.8
7735,F,52.8,1.71
2580,M,87.49,1.63
9168,F,70.15,1.88
2921,F,56.34,1.69
3762,M,66.28,1.86
674,F,75.86,1.71
5707,M,86.73,1.81
7907,M,84.4,1.89
9068,M,61.89,1.69
9139,M,72.29,1.84
7233,M,61.43,1.82
5005,M,77.69,1.73
5445,F,62.81,1.73
6279,F,87.74,1.77
1826,F,65.83,1.6
2424,F,73.52,1.73
5691,F,73.41,1.55
7447,M,93.17,1.84
7026,M,77.67,1.89
515,M,64.61,1.91
283,M,64.42,1.71
8674,F,61.9,1.7
9521,M,78.77,1.69
5213,F,68.14,1.57
8745,M,76.8,1.87
5998,M,68.2,1.83
8573,F,59.42,1.8
2487,M,78.8,1.78
9582,M,78.47,1.74
6722,M,72.01,1.78
1987,F,70.26,1.76
7454,M,76.33,1.66
8253,F,66.7,1.61
1469,F,65.18,1.81
994,M,84.47,1.93
2587,M,44.92,1.83
4539,M,66.73,1.94
1318,M,86.94,1.93
7111,F,72.07,1.74
1532,M,85.84,1.67
1311,M,63.61,1.76
9663,M,66.74,1.64
641,M,73.68,1.87
7368,M,75.38,1.67
2724,F,60.41,1.78
752,M,81.59,1.9
5919,M,70.76,1.78
1668,F,79.39,1.65
3841,M,61.54,1.72
2200,F,66.88,1.8
3418,M,75.59,2.07
6552,F,88.15,1.75
1613,F,61.09,1.64
4385,M,84.58,1.78
9336,F,71.7,1.61
3052,F,68.98,1.83
6776,F,57.69,1.81
3542,M,73.39,1.79
5966,F,59.28,1.77
971,F,62.26,1.71
4933,M,67.09,1.9
6869,M,91.07,1.8
324,F,73.42,1.82
1868,M,73.56,1.7
972,F,69.19,1.82
1837,M,63.68,1.88
682,F,68.14,1.64
330,F,54.58,1.73
1049,F,55.74,1.77
4383,F,69.41,1.75
9582,M,69.82,1.7
5569,M,86.51,1.68
7160,M,80.52,1.8
1802,F,61.31,1.73
452,M,70.29,1.74
4491,F,60.03,1.53
6458,M,86.28,1.65
183,M,80.87,1.75
5306,M,92.26,1.87
1138,M,82.12,1.84
7994,M,69.3,1.79
4918,F,71.08,1.72
9507,M,89.44,1.94
4752,F,69.21,1.68
5849,F,64.55,1.91
8399,M,77.04,1.74
8430,M,82.63,1.82
9419,F,61.5,1.72
7334,F,71.65,1.9
460,M,85.59,1.88
3289,M,68.75,1.87
1507,F,55.16,1.68
1657,M,64.35,1.88
6084,F,46.73,1.48
3578,M,85.39,1.62
6609,F,61.77,1.74
7822,F,66.98,1.51
303,F,75.55,1.61
202,F,72.57,1.84
9603,M,95.59,1.84
8737,M,87.34,1.87
5833,M,65.91,1.75
3399,M,77.89,1.72
2558,M,87.46,1.95
6899,M,74.14,1.73
7434,M,79.12,1.69
6081,F,59.08,1.66
1293,F,60.61,1.78
4148,F,63.5,1.41
7346,F,52.42,1.66
9833,M,68.25,1.77
7409,F,71.05,1.73
2775,M,61.53,1.92
3104,M,71.58,1.76
9149,M,76.01,1.77
881,M,76.76,1.78
8055,M,76.71,1.75
7779,F,66.33,1.66
